2400
(0.000000, 0.000000, 0.002500) (0.000000, 0.000000, 0.002500) (0.000000, 1.000000) 
(0.100000, 0.350000, 0.132500) (0.100000, 0.300000, 0.132500) (0.000000, 1.000000) 
(0.100000, 0.350000, 0.132500) (0.100000, 0.300000, 0.132500) (0.000000, 1.000000) 
(0.150000, 0.300000, 0.112500) (0.100000, 0.300000, 0.112500) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.145000) (0.100000, 0.300000, 0.145000) (0.000000, 1.000000) 
(0.100000, 0.350000, 0.145000) (0.100000, 0.350000, 0.145000) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.145000) (0.100000, 0.350000, 0.145000) (0.000000, 1.000000) 
(0.100000, 0.400000, 0.170000) (0.100000, 0.350000, 0.170000) (0.000000, 1.000000) 
(0.100000, 0.400000, 0.170000) (0.100000, 0.350000, 0.170000) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.145000) (0.100000, 0.350000, 0.145000) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.182500) (0.100000, 0.350000, 0.182500) (0.000000, 1.000000) 
(0.100000, 0.400000, 0.182500) (0.100000, 0.400000, 0.182500) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.182500) (0.100000, 0.400000, 0.182500) (0.000000, 1.000000) 
(0.100000, 0.450000, 0.212500) (0.100000, 0.400000, 0.212500) (0.000000, 1.000000) 
(0.100000, 0.450000, 0.212500) (0.100000, 0.400000, 0.212500) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.182500) (0.100000, 0.400000, 0.182500) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.225000) (0.100000, 0.400000, 0.225000) (0.000000, 1.000000) 
(0.100000, 0.450000, 0.225000) (0.100000, 0.450000, 0.225000) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.225000) (0.100000, 0.450000, 0.225000) (0.000000, 1.000000) 
(0.100000, 0.500000, 0.260000) (0.100000, 0.450000, 0.260000) (0.000000, 1.000000) 
(0.100000, 0.500000, 0.260000) (0.100000, 0.450000, 0.260000) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.225000) (0.100000, 0.450000, 0.225000) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.272500) (0.100000, 0.450000, 0.272500) (0.000000, 1.000000) 
(0.100000, 0.500000, 0.272500) (0.100000, 0.500000, 0.272500) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.272500) (0.100000, 0.500000, 0.272500) (0.000000, 1.000000) 
(0.100000, 0.550000, 0.312500) (0.100000, 0.500000, 0.312500) (0.000000, 1.000000) 
(0.100000, 0.550000, 0.312500) (0.100000, 0.500000, 0.312500) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.272500) (0.100000, 0.500000, 0.272500) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.325000) (0.100000, 0.500000, 0.325000) (0.000000, 1.000000) 
(0.100000, 0.550000, 0.325000) (0.100000, 0.550000, 0.325000) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.325000) (0.100000, 0.550000, 0.325000) (0.000000, 1.000000) 
(0.100000, 0.600000, 0.370000) (0.100000, 0.550000, 0.370000) (0.000000, 1.000000) 
(0.100000, 0.600000, 0.370000) (0.100000, 0.550000, 0.370000) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.325000) (0.100000, 0.550000, 0.325000) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.382500) (0.100000, 0.550000, 0.382500) (0.000000, 1.000000) 
(0.100000, 0.600000, 0.382500) (0.100000, 0.600000, 0.382500) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.382500) (0.100000, 0.600000, 0.382500) (0.000000, 1.000000) 
(0.100000, 0.650000, 0.432500) (0.100000, 0.600000, 0.432500) (0.000000, 1.000000) 
(0.100000, 0.650000, 0.432500) (0.100000, 0.600000, 0.432500) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.382500) (0.100000, 0.600000, 0.382500) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.445000) (0.100000, 0.600000, 0.445000) (0.000000, 1.000000) 
(0.100000, 0.650000, 0.445000) (0.100000, 0.650000, 0.445000) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.445000) (0.100000, 0.650000, 0.445000) (0.000000, 1.000000) 
(0.100000, 0.700000, 0.500000) (0.100000, 0.650000, 0.500000) (0.000000, 1.000000) 
(0.100000, 0.700000, 0.500000) (0.100000, 0.650000, 0.500000) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.445000) (0.100000, 0.650000, 0.445000) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.512500) (0.100000, 0.650000, 0.512500) (0.000000, 1.000000) 
(0.100000, 0.700000, 0.512500) (0.100000, 0.700000, 0.512500) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.512500) (0.100000, 0.700000, 0.512500) (0.000000, 1.000000) 
(0.100000, 0.750000, 0.572500) (0.100000, 0.700000, 0.572500) (0.000000, 1.000000) 
(0.100000, 0.750000, 0.572500) (0.100000, 0.700000, 0.572500) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.512500) (0.100000, 0.700000, 0.512500) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.585000) (0.100000, 0.700000, 0.585000) (0.000000, 1.000000) 
(0.100000, 0.750000, 0.585000) (0.100000, 0.750000, 0.585000) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.585000) (0.100000, 0.750000, 0.585000) (0.000000, 1.000000) 
(0.100000, 0.800000, 0.650000) (0.100000, 0.750000, 0.650000) (0.000000, 1.000000) 
(0.100000, 0.800000, 0.650000) (0.100000, 0.750000, 0.650000) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.585000) (0.100000, 0.750000, 0.585000) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.662500) (0.100000, 0.750000, 0.662500) (0.000000, 1.000000) 
(0.100000, 0.800000, 0.662500) (0.100000, 0.800000, 0.662500) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.662500) (0.100000, 0.800000, 0.662500) (0.000000, 1.000000) 
(0.100000, 0.850000, 0.732500) (0.100000, 0.800000, 0.732500) (0.000000, 1.000000) 
(0.100000, 0.850000, 0.732500) (0.100000, 0.800000, 0.732500) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.662500) (0.100000, 0.800000, 0.662500) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.745000) (0.100000, 0.800000, 0.745000) (0.000000, 1.000000) 
(0.100000, 0.850000, 0.745000) (0.100000, 0.850000, 0.745000) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.745000) (0.100000, 0.850000, 0.745000) (0.000000, 1.000000) 
(0.100000, 0.900000, 0.820000) (0.100000, 0.850000, 0.820000) (0.000000, 1.000000) 
(0.100000, 0.900000, 0.820000) (0.100000, 0.850000, 0.820000) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.745000) (0.100000, 0.850000, 0.745000) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.832500) (0.100000, 0.850000, 0.832500) (0.000000, 1.000000) 
(0.100000, 0.900000, 0.832500) (0.100000, 0.900000, 0.832500) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.832500) (0.100000, 0.900000, 0.832500) (0.000000, 1.000000) 
(0.100000, 0.950000, 0.912500) (0.100000, 0.900000, 0.912500) (0.000000, 1.000000) 
(0.100000, 0.950000, 0.912500) (0.100000, 0.900000, 0.912500) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.832500) (0.100000, 0.900000, 0.832500) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.925000) (0.100000, 0.900000, 0.925000) (0.000000, 1.000000) 
(0.100000, 0.950000, 0.925000) (0.100000, 0.950000, 0.925000) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.925000) (0.100000, 0.950000, 0.925000) (0.000000, 1.000000) 
(0.100000, 1.000000, 1.010000) (0.100000, 0.950000, 1.010000) (0.000000, 1.000000) 
(0.100000, 1.000000, 1.010000) (0.100000, 0.950000, 1.010000) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.925000) (0.100000, 0.950000, 0.925000) (0.000000, 1.000000) 
(0.150000, 1.000000, 1.022500) (0.100000, 0.950000, 1.022500) (0.000000, 1.000000) 
(0.150000, 0.000000, 0.040000) (0.150000, 0.000000, 0.040000) (0.000000, 1.000000) 
(0.200000, 0.000000, 0.040000) (0.150000, 0.000000, 0.040000) (0.000000, 1.000000) 
(0.150000, 0.050000, 0.025000) (0.150000, 0.000000, 0.025000) (0.000000, 1.000000) 
(0.150000, 0.050000, 0.025000) (0.150000, 0.000000, 0.025000) (0.000000, 1.000000) 
(0.200000, 0.000000, 0.040000) (0.150000, 0.000000, 0.040000) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.042500) (0.150000, 0.000000, 0.042500) (0.000000, 1.000000) 
(0.150000, 0.050000, 0.042500) (0.150000, 0.050000, 0.042500) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.042500) (0.150000, 0.050000, 0.042500) (0.000000, 1.000000) 
(0.150000, 0.100000, 0.032500) (0.150000, 0.050000, 0.032500) (0.000000, 1.000000) 
(0.150000, 0.100000, 0.032500) (0.150000, 0.050000, 0.032500) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.042500) (0.150000, 0.050000, 0.042500) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.050000) (0.150000, 0.050000, 0.050000) (0.000000, 1.000000) 
(0.150000, 0.100000, 0.050000) (0.150000, 0.100000, 0.050000) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.050000) (0.150000, 0.100000, 0.050000) (0.000000, 1.000000) 
(0.150000, 0.150000, 0.045000) (0.150000, 0.100000, 0.045000) (0.000000, 1.000000) 
(0.150000, 0.150000, 0.045000) (0.150000, 0.100000, 0.045000) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.050000) (0.150000, 0.100000, 0.050000) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.062500) (0.150000, 0.100000, 0.062500) (0.000000, 1.000000) 
(0.150000, 0.150000, 0.062500) (0.150000, 0.150000, 0.062500) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.062500) (0.150000, 0.150000, 0.062500) (0.000000, 1.000000) 
(0.150000, 0.200000, 0.062500) (0.150000, 0.150000, 0.062500) (0.000000, 1.000000) 
(0.150000, 0.200000, 0.062500) (0.150000, 0.150000, 0.062500) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.062500) (0.150000, 0.150000, 0.062500) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.080000) (0.150000, 0.150000, 0.080000) (0.000000, 1.000000) 
(0.150000, 0.200000, 0.080000) (0.150000, 0.200000, 0.080000) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.080000) (0.150000, 0.200000, 0.080000) (0.000000, 1.000000) 
(0.150000, 0.250000, 0.085000) (0.150000, 0.200000, 0.085000) (0.000000, 1.000000) 
(0.150000, 0.250000, 0.085000) (0.150000, 0.200000, 0.085000) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.080000) (0.150000, 0.200000, 0.080000) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.102500) (0.150000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.150000, 0.250000, 0.102500) (0.150000, 0.250000, 0.102500) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.102500) (0.150000, 0.250000, 0.102500) (0.000000, 1.000000) 
(0.150000, 0.300000, 0.112500) (0.150000, 0.250000, 0.112500) (0.000000, 1.000000) 
(0.150000, 0.300000, 0.112500) (0.150000, 0.250000, 0.112500) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.102500) (0.150000, 0.250000, 0.102500) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.130000) (0.150000, 0.250000, 0.130000) (0.000000, 1.000000) 
(0.150000, 0.300000, 0.130000) (0.150000, 0.300000, 0.130000) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.130000) (0.150000, 0.300000, 0.130000) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.145000) (0.150000, 0.300000, 0.145000) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.145000) (0.150000, 0.300000, 0.145000) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.130000) (0.150000, 0.300000, 0.130000) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.162500) (0.150000, 0.300000, 0.162500) (0.000000, 1.000000) 
(0.150000, 0.350000, 0.162500) (0.150000, 0.350000, 0.162500) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.162500) (0.150000, 0.350000, 0.162500) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.182500) (0.150000, 0.350000, 0.182500) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.182500) (0.150000, 0.350000, 0.182500) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.162500) (0.150000, 0.350000, 0.162500) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.200000) (0.150000, 0.350000, 0.200000) (0.000000, 1.000000) 
(0.150000, 0.400000, 0.200000) (0.150000, 0.400000, 0.200000) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.200000) (0.150000, 0.400000, 0.200000) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.225000) (0.150000, 0.400000, 0.225000) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.225000) (0.150000, 0.400000, 0.225000) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.200000) (0.150000, 0.400000, 0.200000) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.242500) (0.150000, 0.400000, 0.242500) (0.000000, 1.000000) 
(0.150000, 0.450000, 0.242500) (0.150000, 0.450000, 0.242500) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.242500) (0.150000, 0.450000, 0.242500) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.272500) (0.150000, 0.450000, 0.272500) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.272500) (0.150000, 0.450000, 0.272500) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.242500) (0.150000, 0.450000, 0.242500) (0.000000, 1.000000) 
(0.200000, 0.500000, 0.290000) (0.150000, 0.450000, 0.290000) (0.000000, 1.000000) 
(0.150000, 0.500000, 0.290000) (0.150000, 0.500000, 0.290000) (0.000000, 1.000000) 
(0.200000, 0.500000, 0.290000) (0.150000, 0.500000, 0.290000) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.325000) (0.150000, 0.500000, 0.325000) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.325000) (0.150000, 0.500000, 0.325000) (0.000000, 1.000000) 
(0.200000, 0.500000, 0.290000) (0.150000, 0.500000, 0.290000) (0.000000, 1.000000) 
(0.200000, 0.550000, 0.342500) (0.150000, 0.500000, 0.342500) (0.000000, 1.000000) 
(0.150000, 0.550000, 0.342500) (0.150000, 0.550000, 0.342500) (0.000000, 1.000000) 
(0.200000, 0.550000, 0.342500) (0.150000, 0.550000, 0.342500) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.382500) (0.150000, 0.550000, 0.382500) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.382500) (0.150000, 0.550000, 0.382500) (0.000000, 1.000000) 
(0.200000, 0.550000, 0.342500) (0.150000, 0.550000, 0.342500) (0.000000, 1.000000) 
(0.200000, 0.600000, 0.400000) (0.150000, 0.550000, 0.400000) (0.000000, 1.000000) 
(0.150000, 0.600000, 0.400000) (0.150000, 0.600000, 0.400000) (0.000000, 1.000000) 
(0.200000, 0.600000, 0.400000) (0.150000, 0.600000, 0.400000) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.445000) (0.150000, 0.600000, 0.445000) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.445000) (0.150000, 0.600000, 0.445000) (0.000000, 1.000000) 
(0.200000, 0.600000, 0.400000) (0.150000, 0.600000, 0.400000) (0.000000, 1.000000) 
(0.200000, 0.650000, 0.462500) (0.150000, 0.600000, 0.462500) (0.000000, 1.000000) 
(0.150000, 0.650000, 0.462500) (0.150000, 0.650000, 0.462500) (0.000000, 1.000000) 
(0.200000, 0.650000, 0.462500) (0.150000, 0.650000, 0.462500) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.512500) (0.150000, 0.650000, 0.512500) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.512500) (0.150000, 0.650000, 0.512500) (0.000000, 1.000000) 
(0.200000, 0.650000, 0.462500) (0.150000, 0.650000, 0.462500) (0.000000, 1.000000) 
(0.200000, 0.700000, 0.530000) (0.150000, 0.650000, 0.530000) (0.000000, 1.000000) 
(0.150000, 0.700000, 0.530000) (0.150000, 0.700000, 0.530000) (0.000000, 1.000000) 
(0.200000, 0.700000, 0.530000) (0.150000, 0.700000, 0.530000) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.585000) (0.150000, 0.700000, 0.585000) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.585000) (0.150000, 0.700000, 0.585000) (0.000000, 1.000000) 
(0.200000, 0.700000, 0.530000) (0.150000, 0.700000, 0.530000) (0.000000, 1.000000) 
(0.200000, 0.750000, 0.602500) (0.150000, 0.700000, 0.602500) (0.000000, 1.000000) 
(0.150000, 0.750000, 0.602500) (0.150000, 0.750000, 0.602500) (0.000000, 1.000000) 
(0.200000, 0.750000, 0.602500) (0.150000, 0.750000, 0.602500) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.662500) (0.150000, 0.750000, 0.662500) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.662500) (0.150000, 0.750000, 0.662500) (0.000000, 1.000000) 
(0.200000, 0.750000, 0.602500) (0.150000, 0.750000, 0.602500) (0.000000, 1.000000) 
(0.200000, 0.800000, 0.680000) (0.150000, 0.750000, 0.680000) (0.000000, 1.000000) 
(0.150000, 0.800000, 0.680000) (0.150000, 0.800000, 0.680000) (0.000000, 1.000000) 
(0.200000, 0.800000, 0.680000) (0.150000, 0.800000, 0.680000) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.745000) (0.150000, 0.800000, 0.745000) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.745000) (0.150000, 0.800000, 0.745000) (0.000000, 1.000000) 
(0.200000, 0.800000, 0.680000) (0.150000, 0.800000, 0.680000) (0.000000, 1.000000) 
(0.200000, 0.850000, 0.762500) (0.150000, 0.800000, 0.762500) (0.000000, 1.000000) 
(0.150000, 0.850000, 0.762500) (0.150000, 0.850000, 0.762500) (0.000000, 1.000000) 
(0.200000, 0.850000, 0.762500) (0.150000, 0.850000, 0.762500) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.832500) (0.150000, 0.850000, 0.832500) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.832500) (0.150000, 0.850000, 0.832500) (0.000000, 1.000000) 
(0.200000, 0.850000, 0.762500) (0.150000, 0.850000, 0.762500) (0.000000, 1.000000) 
(0.200000, 0.900000, 0.850000) (0.150000, 0.850000, 0.850000) (0.000000, 1.000000) 
(0.150000, 0.900000, 0.850000) (0.150000, 0.900000, 0.850000) (0.000000, 1.000000) 
(0.200000, 0.900000, 0.850000) (0.150000, 0.900000, 0.850000) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.925000) (0.150000, 0.900000, 0.925000) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.925000) (0.150000, 0.900000, 0.925000) (0.000000, 1.000000) 
(0.200000, 0.900000, 0.850000) (0.150000, 0.900000, 0.850000) (0.000000, 1.000000) 
(0.200000, 0.950000, 0.942500) (0.150000, 0.900000, 0.942500) (0.000000, 1.000000) 
(0.150000, 0.950000, 0.942500) (0.150000, 0.950000, 0.942500) (0.000000, 1.000000) 
(0.200000, 0.950000, 0.942500) (0.150000, 0.950000, 0.942500) (0.000000, 1.000000) 
(0.150000, 1.000000, 1.022500) (0.150000, 0.950000, 1.022500) (0.000000, 1.000000) 
(0.150000, 1.000000, 1.022500) (0.150000, 0.950000, 1.022500) (0.000000, 1.000000) 
(0.200000, 0.950000, 0.942500) (0.150000, 0.950000, 0.942500) (0.000000, 1.000000) 
(0.200000, 1.000000, 1.040000) (0.150000, 0.950000, 1.040000) (0.000000, 1.000000) 
(0.200000, 0.000000, 0.062500) (0.200000, 0.000000, 0.062500) (0.000000, 1.000000) 
(0.250000, 0.000000, 0.062500) (0.200000, 0.000000, 0.062500) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.042500) (0.200000, 0.000000, 0.042500) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.042500) (0.200000, 0.000000, 0.042500) (0.000000, 1.000000) 
(0.250000, 0.000000, 0.062500) (0.200000, 0.000000, 0.062500) (0.000000, 1.000000) 
(0.250000, 0.050000, 0.065000) (0.200000, 0.000000, 0.065000) (0.000000, 1.000000) 
(0.200000, 0.050000, 0.065000) (0.200000, 0.050000, 0.065000) (0.000000, 1.000000) 
(0.250000, 0.050000, 0.065000) (0.200000, 0.050000, 0.065000) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.050000) (0.200000, 0.050000, 0.050000) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.050000) (0.200000, 0.050000, 0.050000) (0.000000, 1.000000) 
(0.250000, 0.050000, 0.065000) (0.200000, 0.050000, 0.065000) (0.000000, 1.000000) 
(0.250000, 0.100000, 0.072500) (0.200000, 0.050000, 0.072500) (0.000000, 1.000000) 
(0.200000, 0.100000, 0.072500) (0.200000, 0.100000, 0.072500) (0.000000, 1.000000) 
(0.250000, 0.100000, 0.072500) (0.200000, 0.100000, 0.072500) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.062500) (0.200000, 0.100000, 0.062500) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.062500) (0.200000, 0.100000, 0.062500) (0.000000, 1.000000) 
(0.250000, 0.100000, 0.072500) (0.200000, 0.100000, 0.072500) (0.000000, 1.000000) 
(0.250000, 0.150000, 0.085000) (0.200000, 0.100000, 0.085000) (0.000000, 1.000000) 
(0.200000, 0.150000, 0.085000) (0.200000, 0.150000, 0.085000) (0.000000, 1.000000) 
(0.250000, 0.150000, 0.085000) (0.200000, 0.150000, 0.085000) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.080000) (0.200000, 0.150000, 0.080000) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.080000) (0.200000, 0.150000, 0.080000) (0.000000, 1.000000) 
(0.250000, 0.150000, 0.085000) (0.200000, 0.150000, 0.085000) (0.000000, 1.000000) 
(0.250000, 0.200000, 0.102500) (0.200000, 0.150000, 0.102500) (0.000000, 1.000000) 
(0.200000, 0.200000, 0.102500) (0.200000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.250000, 0.200000, 0.102500) (0.200000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.102500) (0.200000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.102500) (0.200000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.250000, 0.200000, 0.102500) (0.200000, 0.200000, 0.102500) (0.000000, 1.000000) 
(0.250000, 0.250000, 0.125000) (0.200000, 0.200000, 0.125000) (0.000000, 1.000000) 
(0.200000, 0.250000, 0.125000) (0.200000, 0.250000, 0.125000) (0.000000, 1.000000) 
(0.250000, 0.250000, 0.125000) (0.200000, 0.250000, 0.125000) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.130000) (0.200000, 0.250000, 0.130000) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.130000) (0.200000, 0.250000, 0.130000) (0.000000, 1.000000) 
(0.250000, 0.250000, 0.125000) (0.200000, 0.250000, 0.125000) (0.000000, 1.000000) 
(0.250000, 0.300000, 0.152500) (0.200000, 0.250000, 0.152500) (0.000000, 1.000000) 
(0.200000, 0.300000, 0.152500) (0.200000, 0.300000, 0.152500) (0.000000, 1.000000) 
(0.250000, 0.300000, 0.152500) (0.200000, 0.300000, 0.152500) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.162500) (0.200000, 0.300000, 0.162500) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.162500) (0.200000, 0.300000, 0.162500) (0.000000, 1.000000) 
(0.250000, 0.300000, 0.152500) (0.200000, 0.300000, 0.152500) (0.000000, 1.000000) 
(0.250000, 0.350000, 0.185000) (0.200000, 0.300000, 0.185000) (0.000000, 1.000000) 
(0.200000, 0.350000, 0.185000) (0.200000, 0.350000, 0.185000) (0.000000, 1.000000) 
(0.250000, 0.350000, 0.185000) (0.200000, 0.350000, 0.185000) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.200000) (0.200000, 0.350000, 0.200000) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.200000) (0.200000, 0.350000, 0.200000) (0.000000, 1.000000) 
(0.250000, 0.350000, 0.185000) (0.200000, 0.350000, 0.185000) (0.000000, 1.000000) 
(0.250000, 0.400000, 0.222500) (0.200000, 0.350000, 0.222500) (0.000000, 1.000000) 
(0.200000, 0.400000, 0.222500) (0.200000, 0.400000, 0.222500) (0.000000, 1.000000) 
(0.250000, 0.400000, 0.222500) (0.200000, 0.400000, 0.222500) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.242500) (0.200000, 0.400000, 0.242500) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.242500) (0.200000, 0.400000, 0.242500) (0.000000, 1.000000) 
(0.250000, 0.400000, 0.222500) (0.200000, 0.400000, 0.222500) (0.000000, 1.000000) 
(0.250000, 0.450000, 0.265000) (0.200000, 0.400000, 0.265000) (0.000000, 1.000000) 
(0.200000, 0.450000, 0.265000) (0.200000, 0.450000, 0.265000) (0.000000, 1.000000) 
(0.250000, 0.450000, 0.265000) (0.200000, 0.450000, 0.265000) (0.000000, 1.000000) 
